wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-23T12:20:07.047016,465937.013428,0.720101,noisy,167,1.6700,100,1,5,4000
2026-04-23T12:20:07.067028,465937.033430,0.740104,noisy,208,2.0800,100,1,5,4000
2026-04-23T12:20:07.087174,465937.053512,0.760186,noisy,234,2.3400,100,1,5,4000
2026-04-23T12:20:07.107088,465937.073427,0.780101,noisy,219,2.1900,100,1,5,4000
2026-04-23T12:20:07.127171,465937.093438,0.800112,noisy,220,2.2000,100,1,5,4000
2026-04-23T12:20:07.147125,465937.113501,0.820175,noisy,222,2.2200,100,1,5,4000
2026-04-23T12:20:07.167109,465937.133432,0.840105,noisy,280,2.8000,100,1,5,4000
2026-04-23T12:20:07.187295,465937.153519,0.860193,noisy,221,2.2100,100,1,5,4000
2026-04-23T12:20:07.207304,465937.173518,0.880192,noisy,251,2.5100,100,1,5,4000
2026-04-23T12:20:07.227184,465937.193526,0.900200,noisy,229,2.2900,100,1,5,4000
2026-04-23T12:20:07.247192,465937.213514,0.920188,noisy,210,2.1000,100,1,5,4000
2026-04-23T12:20:07.267096,465937.233430,0.940104,noisy,237,2.3700,100,1,5,4000
2026-04-23T12:20:07.286935,465937.253424,0.960098,noisy,196,1.9600,100,1,5,4000
2026-04-23T12:20:07.306933,465937.273421,0.980095,noisy,278,2.7800,100,1,5,4000
2026-04-23T12:20:07.326908,465937.293385,1.000059,noisy,253,2.5300,100,1,5,4000
2026-04-23T12:20:07.347074,465937.313418,1.020092,noisy,318,3.1800,100,1,5,4000
2026-04-23T12:20:07.367039,465937.333422,1.040096,noisy,245,2.4500,100,1,5,4000
2026-04-23T12:20:07.387001,465937.353421,1.060095,noisy,262,2.6200,100,1,5,4000
2026-04-23T12:20:07.407117,465937.373500,1.080174,noisy,296,2.9600,100,1,5,4000
2026-04-23T12:20:07.427104,465937.393442,1.100115,noisy,281,2.8100,100,1,5,4000
2026-04-23T12:20:07.447159,465937.413413,1.120087,noisy,233,2.3300,100,1,5,4000
2026-04-23T12:20:07.467011,465937.433404,1.140077,noisy,173,1.7300,100,1,5,4000
2026-04-23T12:20:07.487096,465937.453425,1.160099,noisy,198,1.9800,100,1,5,4000
2026-04-23T12:20:07.507175,465937.473444,1.180118,noisy,208,2.0800,100,1,5,4000
2026-04-23T12:20:07.527029,465937.493433,1.200106,noisy,236,2.3600,100,1,5,4000
2026-04-23T12:20:07.546979,465937.513420,1.220093,noisy,206,2.0600,100,1,5,4000
2026-04-23T12:20:07.566951,465937.533410,1.240084,noisy,230,2.3000,100,1,5,4000
2026-04-23T12:20:07.586893,465937.553415,1.260089,noisy,287,2.8700,100,1,5,4000
2026-04-23T12:20:07.606921,465937.573391,1.280065,noisy,221,2.2100,100,1,5,4000
2026-04-23T12:20:07.627031,465937.593413,1.300087,noisy,251,2.5100,100,1,5,4000
2026-04-23T12:20:07.647096,465937.613417,1.320091,noisy,350,3.5000,100,1,5,4000
2026-04-23T12:20:07.667225,465937.633502,1.340176,noisy,270,2.7000,100,1,5,4000
2026-04-23T12:20:07.687236,465937.653446,1.360120,noisy,193,1.9300,100,1,5,4000
2026-04-23T12:20:07.707210,465937.673446,1.380120,noisy,191,1.9100,100,1,5,4000
2026-04-23T12:20:07.727087,465937.693429,1.400103,noisy,212,2.1200,100,1,5,4000
2026-04-23T12:20:07.746942,465937.713414,1.420088,noisy,116,1.1600,100,1,5,4000
2026-04-23T12:20:07.766959,465937.733395,1.440069,noisy,221,2.2100,100,1,5,4000
2026-04-23T12:20:07.787050,465937.753417,1.460091,noisy,291,2.9100,100,1,5,4000
2026-04-23T12:20:07.806967,465937.773411,1.480085,noisy,233,2.3300,100,1,5,4000
2026-04-23T12:20:07.826949,465937.793412,1.500086,noisy,206,2.0600,100,1,5,4000
2026-04-23T12:20:07.846982,465937.813413,1.520087,noisy,252,2.5200,100,1,5,4000
2026-04-23T12:20:07.866987,465937.833413,1.540087,noisy,213,2.1300,100,1,5,4000
2026-04-23T12:20:07.886901,465937.853417,1.560090,noisy,226,2.2600,100,1,5,4000
2026-04-23T12:20:07.906927,465937.873415,1.580089,noisy,284,2.8400,100,1,5,4000
2026-04-23T12:20:07.926963,465937.893411,1.600085,noisy,164,1.6400,100,1,5,4000
2026-04-23T12:20:07.947020,465937.913399,1.620073,noisy,245,2.4500,100,1,5,4000
2026-04-23T12:20:07.967023,465937.933399,1.640073,noisy,195,1.9500,100,1,5,4000
2026-04-23T12:20:07.987058,465937.953452,1.660126,noisy,322,3.2200,100,1,5,4000
2026-04-23T12:20:08.007241,465937.973514,1.680187,noisy,223,2.2300,100,1,5,4000
2026-04-23T12:20:08.027164,465937.993432,1.700106,noisy,243,2.4300,100,1,5,4000
2026-04-23T12:20:08.047039,465938.013429,1.720103,noisy,279,2.7900,100,1,5,4000
2026-04-23T12:20:08.066996,465938.033397,1.740071,noisy,268,2.6800,100,1,5,4000
2026-04-23T12:20:08.086959,465938.053422,1.760096,noisy,163,1.6300,100,1,5,4000
2026-04-23T12:20:08.106920,465938.073387,1.780060,noisy,226,2.2600,100,1,5,4000
2026-04-23T12:20:08.126978,465938.093410,1.800084,noisy,194,1.9400,100,1,5,4000
2026-04-23T12:20:08.147076,465938.113454,1.820127,noisy,266,2.6600,100,1,5,4000
2026-04-23T12:20:08.167037,465938.133519,1.840192,noisy,293,2.9300,100,1,5,4000
2026-04-23T12:20:08.187031,465938.153522,1.860195,noisy,227,2.2700,100,1,5,4000
2026-04-23T12:20:08.206981,465938.173436,1.880110,noisy,285,2.8500,100,1,5,4000
2026-04-23T12:20:08.227093,465938.193432,1.900106,noisy,223,2.2300,100,1,5,4000
2026-04-23T12:20:08.247302,465938.213466,1.920140,noisy,248,2.4800,100,1,5,4000
2026-04-23T12:20:08.267364,465938.233450,1.940124,noisy,228,2.2800,100,1,5,4000
2026-04-23T12:20:08.287341,465938.253570,1.960244,noisy,198,1.9800,100,1,5,4000
2026-04-23T12:20:08.307395,465938.273567,1.980240,noisy,271,2.7100,100,1,5,4000
2026-04-23T12:20:08.327237,465938.293433,2.000107,noisy,228,2.2800,100,1,5,4000
2026-04-23T12:20:08.347212,465938.313444,2.020118,noisy,318,3.1800,100,1,5,4000
2026-04-23T12:20:08.367288,465938.333457,2.040131,noisy,215,2.1500,100,1,5,4000
2026-04-23T12:20:08.387077,465938.353428,2.060102,noisy,299,2.9900,100,1,5,4000
2026-04-23T12:20:08.407115,465938.373433,2.080107,noisy,223,2.2300,100,1,5,4000
2026-04-23T12:20:08.426992,465938.393452,2.100126,noisy,205,2.0500,100,1,5,4000
2026-04-23T12:20:08.447076,465938.413426,2.120100,noisy,249,2.4900,100,1,5,4000
2026-04-23T12:20:08.466975,465938.433427,2.140101,noisy,254,2.5400,100,1,5,4000
2026-04-23T12:20:08.486932,465938.453428,2.160102,noisy,322,3.2200,100,1,5,4000
2026-04-23T12:20:08.506945,465938.473423,2.180097,noisy,270,2.7000,100,1,5,4000
2026-04-23T12:20:08.526994,465938.493416,2.200090,noisy,220,2.2000,100,1,5,4000
2026-04-23T12:20:08.547013,465938.513399,2.220073,noisy,259,2.5900,100,1,5,4000
2026-04-23T12:20:08.567183,465938.533511,2.240185,noisy,287,2.8700,100,1,5,4000
2026-04-23T12:20:08.587119,465938.553512,2.260185,noisy,225,2.2500,100,1,5,4000
2026-04-23T12:20:08.607079,465938.573437,2.280111,noisy,287,2.8700,100,1,5,4000
2026-04-23T12:20:08.627343,465938.593740,2.300413,noisy,243,2.4300,100,1,5,4000
2026-04-23T12:20:08.647073,465938.613514,2.320188,noisy,209,2.0900,100,1,5,4000
2026-04-23T12:20:08.666935,465938.633392,2.340066,noisy,297,2.9700,100,1,5,4000
2026-04-23T12:20:08.687052,465938.653491,2.360165,noisy,290,2.9000,100,1,5,4000
2026-04-23T12:20:08.706990,465938.673489,2.380163,noisy,340,3.4000,100,1,5,4000
2026-04-23T12:20:08.726936,465938.693421,2.400095,noisy,298,2.9800,100,1,5,4000
2026-04-23T12:20:08.746943,465938.713421,2.420095,noisy,291,2.9100,100,1,5,4000
2026-04-23T12:20:08.766925,465938.733394,2.440068,noisy,341,3.4100,100,1,5,4000
2026-04-23T12:20:08.786930,465938.753419,2.460093,noisy,241,2.4100,100,1,5,4000
2026-04-23T12:20:08.807010,465938.773490,2.480164,noisy,224,2.2400,100,1,5,4000
2026-04-23T12:20:08.827032,465938.793529,2.500203,noisy,247,2.4700,100,1,5,4000
2026-04-23T12:20:08.846987,465938.813493,2.520167,noisy,172,1.7200,100,1,5,4000
2026-04-23T12:20:08.866998,465938.833498,2.540172,noisy,236,2.3600,100,1,5,4000
2026-04-23T12:20:08.886965,465938.853491,2.560165,noisy,219,2.1900,100,1,5,4000
2026-04-23T12:20:08.906992,465938.873494,2.580167,noisy,232,2.3200,100,1,5,4000
2026-04-23T12:20:08.926994,465938.893508,2.600182,noisy,267,2.6700,100,1,5,4000
2026-04-23T12:20:08.946990,465938.913518,2.620192,noisy,254,2.5400,100,1,5,4000
2026-04-23T12:20:08.966993,465938.933504,2.640178,noisy,196,1.9600,100,1,5,4000
2026-04-23T12:20:08.987051,465938.953543,2.660216,noisy,143,1.4300,100,1,5,4000
2026-04-23T12:20:09.006933,465938.973424,2.680098,noisy,250,2.5000,100,1,5,4000
2026-04-23T12:20:09.027075,465938.993500,2.700174,noisy,223,2.2300,100,1,5,4000
2026-04-23T12:20:09.047009,465939.013504,2.720178,noisy,284,2.8400,100,1,5,4000
2026-04-23T12:20:09.067018,465939.033491,2.740165,noisy,313,3.1300,100,1,5,4000
2026-04-23T12:20:09.086997,465939.053514,2.760188,noisy,279,2.7900,100,1,5,4000
2026-04-23T12:20:09.107002,465939.073480,2.780154,noisy,257,2.5700,100,1,5,4000
2026-04-23T12:20:09.127016,465939.093488,2.800162,noisy,257,2.5700,100,1,5,4000
2026-04-23T12:20:09.147063,465939.113537,2.820210,noisy,375,3.7500,100,1,5,4000
2026-04-23T12:20:09.167032,465939.133519,2.840193,noisy,273,2.7300,100,1,5,4000
2026-04-23T12:20:09.187055,465939.153493,2.860167,noisy,243,2.4300,100,1,5,4000
2026-04-23T12:20:09.207168,465939.173504,2.880178,noisy,252,2.5200,100,1,5,4000
2026-04-23T12:20:09.227133,465939.193423,2.900097,noisy,283,2.8300,100,1,5,4000
2026-04-23T12:20:09.247049,465939.213421,2.920095,noisy,295,2.9500,100,1,5,4000
2026-04-23T12:20:09.267030,465939.233419,2.940093,noisy,272,2.7200,100,1,5,4000
2026-04-23T12:20:09.287113,465939.253409,2.960083,noisy,219,2.1900,100,1,5,4000
2026-04-23T12:20:09.307130,465939.273442,2.980116,noisy,291,2.9100,100,1,5,4000
2026-04-23T12:20:09.327190,465939.293429,3.000103,noisy,264,2.6400,100,1,5,4000
2026-04-23T12:20:09.347320,465939.313520,3.020194,noisy,244,2.4400,100,1,5,4000
2026-04-23T12:20:09.367305,465939.333540,3.040214,noisy,205,2.0500,100,1,5,4000
2026-04-23T12:20:09.387066,465939.353604,3.060278,noisy,290,2.9000,100,1,5,4000
2026-04-23T12:20:09.407048,465939.373543,3.080217,noisy,255,2.5500,100,1,5,4000
2026-04-23T12:20:09.427273,465939.393563,3.100236,noisy,291,2.9100,100,1,5,4000
2026-04-23T12:20:09.447329,465939.413524,3.120198,noisy,242,2.4200,100,1,5,4000
2026-04-23T12:20:09.467320,465939.433526,3.140200,noisy,249,2.4900,100,1,5,4000
2026-04-23T12:20:09.487364,465939.453547,3.160220,noisy,192,1.9200,100,1,5,4000
2026-04-23T12:20:09.507361,465939.473560,3.180233,noisy,212,2.1200,100,1,5,4000
2026-04-23T12:20:09.527379,465939.493561,3.200234,noisy,325,3.2500,100,1,5,4000
2026-04-23T12:20:09.547343,465939.513525,3.220198,noisy,148,1.4800,100,1,5,4000
2026-04-23T12:20:09.567311,465939.533452,3.240125,noisy,233,2.3300,100,1,5,4000
2026-04-23T12:20:09.587342,465939.553519,3.260193,noisy,325,3.2500,100,1,5,4000
2026-04-23T12:20:09.607361,465939.573522,3.280196,noisy,279,2.7900,100,1,5,4000
2026-04-23T12:20:09.627343,465939.593521,3.300195,noisy,227,2.2700,100,1,5,4000
2026-04-23T12:20:09.647299,465939.613455,3.320129,noisy,334,3.3400,100,1,5,4000
2026-04-23T12:20:09.667283,465939.633524,3.340198,noisy,242,2.4200,100,1,5,4000
2026-04-23T12:20:09.686968,465939.653502,3.360176,noisy,255,2.5500,100,1,5,4000
2026-04-23T12:20:09.707056,465939.673548,3.380222,noisy,282,2.8200,100,1,5,4000
2026-04-23T12:20:09.727316,465939.693553,3.400226,noisy,262,2.6200,100,1,5,4000
2026-04-23T12:20:09.747273,465939.713518,3.420192,noisy,283,2.8300,100,1,5,4000
2026-04-23T12:20:09.767373,465939.733564,3.440238,noisy,260,2.6000,100,1,5,4000
2026-04-23T12:20:09.787322,465939.753518,3.460192,noisy,277,2.7700,100,1,5,4000
2026-04-23T12:20:09.807341,465939.773522,3.480196,noisy,272,2.7200,100,1,5,4000
2026-04-23T12:20:09.827225,465939.793428,3.500102,noisy,252,2.5200,100,1,5,4000
2026-04-23T12:20:09.847327,465939.813521,3.520195,noisy,224,2.2400,100,1,5,4000
2026-04-23T12:20:09.867313,465939.833518,3.540192,noisy,279,2.7900,100,1,5,4000
2026-04-23T12:20:09.887442,465939.853582,3.560256,noisy,186,1.8600,100,1,5,4000
2026-04-23T12:20:09.907309,465939.873519,3.580193,noisy,328,3.2800,100,1,5,4000
2026-04-23T12:20:09.927376,465939.893573,3.600247,noisy,231,2.3100,100,1,5,4000
2026-04-23T12:20:09.947377,465939.913543,3.620216,noisy,310,3.1000,100,1,5,4000
2026-04-23T12:20:09.966964,465939.933496,3.640169,noisy,253,2.5300,100,1,5,4000
2026-04-23T12:20:09.986963,465939.953492,3.660166,noisy,159,1.5900,100,1,5,4000
2026-04-23T12:20:10.007016,465939.973524,3.680197,noisy,282,2.8200,100,1,5,4000
2026-04-23T12:20:10.027113,465939.993548,3.700222,noisy,175,1.7500,100,1,5,4000
2026-04-23T12:20:10.046952,465940.013491,3.720165,noisy,271,2.7100,100,1,5,4000
2026-04-23T12:20:10.067368,465940.033567,3.740241,noisy,182,1.8200,100,1,5,4000
2026-04-23T12:20:10.087363,465940.053526,3.760200,noisy,261,2.6100,100,1,5,4000
2026-04-23T12:20:10.107361,465940.073529,3.780202,noisy,282,2.8200,100,1,5,4000
2026-04-23T12:20:10.127339,465940.093526,3.800200,noisy,279,2.7900,100,1,5,4000
2026-04-23T12:20:10.147315,465940.113525,3.820199,noisy,267,2.6700,100,1,5,4000
2026-04-23T12:20:10.167321,465940.133517,3.840191,noisy,264,2.6400,100,1,5,4000
2026-04-23T12:20:10.187211,465940.153424,3.860098,noisy,201,2.0100,100,1,5,4000
2026-04-23T12:20:10.207220,465940.173419,3.880093,noisy,285,2.8500,100,1,5,4000
2026-04-23T12:20:10.227324,465940.193522,3.900196,noisy,335,3.3500,100,1,5,4000
2026-04-23T12:20:10.247335,465940.213529,3.920203,noisy,279,2.7900,100,1,5,4000
2026-04-23T12:20:10.267227,465940.233517,3.940191,noisy,319,3.1900,100,1,5,4000
2026-04-23T12:20:10.286987,465940.253517,3.960191,noisy,238,2.3800,100,1,5,4000
2026-04-23T12:20:10.307084,465940.273530,3.980204,noisy,257,2.5700,100,1,5,4000
2026-04-23T12:20:10.327338,465940.293525,4.000199,noisy,265,2.6500,100,1,5,4000
2026-04-23T12:20:10.347309,465940.313518,4.020192,noisy,221,2.2100,100,1,5,4000
2026-04-23T12:20:10.367219,465940.333425,4.040099,noisy,143,1.4300,100,1,5,4000
2026-04-23T12:20:10.387307,465940.353516,4.060190,noisy,351,3.5100,100,1,5,4000
2026-04-23T12:20:10.407330,465940.373519,4.080193,noisy,247,2.4700,100,1,5,4000
2026-04-23T12:20:10.426948,465940.393489,4.100163,noisy,276,2.7600,100,1,5,4000
2026-04-23T12:20:10.446926,465940.413424,4.120097,noisy,178,1.7800,100,1,5,4000
2026-04-23T12:20:10.467147,465940.433438,4.140112,noisy,228,2.2800,100,1,5,4000
2026-04-23T12:20:10.487236,465940.453426,4.160100,noisy,230,2.3000,100,1,5,4000
2026-04-23T12:20:10.507263,465940.473445,4.180119,noisy,294,2.9400,100,1,5,4000
2026-04-23T12:20:10.527360,465940.493524,4.200198,noisy,253,2.5300,100,1,5,4000
2026-04-23T12:20:10.547327,465940.513520,4.220194,noisy,309,3.0900,100,1,5,4000
2026-04-23T12:20:10.567215,465940.533426,4.240100,noisy,147,1.4700,100,1,5,4000
2026-04-23T12:20:10.586985,465940.553524,4.260198,noisy,216,2.1600,100,1,5,4000
2026-04-23T12:20:10.606993,465940.573494,4.280168,noisy,216,2.1600,100,1,5,4000
2026-04-23T12:20:10.627297,465940.593565,4.300239,noisy,274,2.7400,100,1,5,4000
2026-04-23T12:20:10.647261,465940.613499,4.320173,noisy,277,2.7700,100,1,5,4000
2026-04-23T12:20:10.667347,465940.633532,4.340206,noisy,264,2.6400,100,1,5,4000
2026-04-23T12:20:10.687366,465940.653557,4.360231,noisy,207,2.0700,100,1,5,4000
2026-04-23T12:20:10.707318,465940.673520,4.380194,noisy,175,1.7500,100,1,5,4000
2026-04-23T12:20:10.727194,465940.693419,4.400092,noisy,287,2.8700,100,1,5,4000
2026-04-23T12:20:10.747358,465940.713574,4.420248,noisy,188,1.8800,100,1,5,4000
2026-04-23T12:20:10.767437,465940.733576,4.440250,noisy,345,3.4500,100,1,5,4000
2026-04-23T12:20:10.787445,465940.753583,4.460257,noisy,217,2.1700,100,1,5,4000
2026-04-23T12:20:10.807238,465940.773435,4.480109,noisy,203,2.0300,100,1,5,4000
2026-04-23T12:20:10.827228,465940.793443,4.500117,noisy,218,2.1800,100,1,5,4000
2026-04-23T12:20:10.847319,465940.813520,4.520194,noisy,226,2.2600,100,1,5,4000
2026-04-23T12:20:10.867312,465940.833513,4.540187,noisy,266,2.6600,100,1,5,4000
2026-04-23T12:20:10.886874,465940.853414,4.560088,noisy,242,2.4200,100,1,5,4000
2026-04-23T12:20:10.907104,465940.873553,4.580227,noisy,282,2.8200,100,1,5,4000
2026-04-23T12:20:10.927276,465940.893515,4.600189,noisy,260,2.6000,100,1,5,4000
2026-04-23T12:20:10.947305,465940.913515,4.620189,noisy,322,3.2200,100,1,5,4000
2026-04-23T12:20:10.967378,465940.933575,4.640249,noisy,268,2.6800,100,1,5,4000
2026-04-23T12:20:10.987208,465940.953428,4.660101,noisy,264,2.6400,100,1,5,4000
2026-04-23T12:20:11.007369,465940.973564,4.680237,noisy,278,2.7800,100,1,5,4000
2026-04-23T12:20:11.027358,465940.993535,4.700209,noisy,250,2.5000,100,1,5,4000
2026-04-23T12:20:11.046870,465941.013387,4.720061,noisy,216,2.1600,100,1,5,4000
2026-04-23T12:20:11.066906,465941.033418,4.740092,noisy,248,2.4800,100,1,5,4000
2026-04-23T12:20:11.087085,465941.053506,4.760179,noisy,269,2.6900,100,1,5,4000
2026-04-23T12:20:11.107149,465941.073422,4.780096,noisy,284,2.8400,100,1,5,4000
2026-04-23T12:20:11.127236,465941.093431,4.800105,noisy,305,3.0500,100,1,5,4000
2026-04-23T12:20:11.147405,465941.113561,4.820235,noisy,250,2.5000,100,1,5,4000
2026-04-23T12:20:11.167309,465941.133519,4.840193,noisy,215,2.1500,100,1,5,4000
2026-04-23T12:20:11.186945,465941.153486,4.860160,noisy,302,3.0200,100,1,5,4000
2026-04-23T12:20:11.207010,465941.173499,4.880173,noisy,272,2.7200,100,1,5,4000
2026-04-23T12:20:11.227165,465941.193439,4.900113,noisy,264,2.6400,100,1,5,4000
2026-04-23T12:20:11.247422,465941.213579,4.920253,noisy,249,2.4900,100,1,5,4000
2026-04-23T12:20:11.267503,465941.233634,4.940308,noisy,307,3.0700,100,1,5,4000
2026-04-23T12:20:11.287417,465941.253569,4.960242,noisy,287,2.8700,100,1,5,4000
2026-04-23T12:20:11.307492,465941.273636,4.980310,noisy,243,2.4300,100,1,5,4000
2026-04-23T12:20:11.327463,465941.293582,5.000256,noisy,253,2.5300,100,1,5,4000
2026-04-23T12:20:11.347310,465941.313440,5.020114,noisy,248,2.4800,100,1,5,4000
2026-04-23T12:20:11.367372,465941.333495,5.040169,noisy,229,2.2900,100,1,5,4000
2026-04-23T12:20:11.387472,465941.353630,5.060304,noisy,287,2.8700,100,1,5,4000
2026-04-23T12:20:11.407448,465941.373542,5.080216,noisy,164,1.6400,100,1,5,4000
2026-04-23T12:20:11.427289,465941.393443,5.100116,noisy,225,2.2500,100,1,5,4000
2026-04-23T12:20:11.447416,465941.413566,5.120240,noisy,283,2.8300,100,1,5,4000
2026-04-23T12:20:11.467378,465941.433528,5.140202,noisy,148,1.4800,100,1,5,4000
2026-04-23T12:20:11.486945,465941.453444,5.160118,noisy,220,2.2000,100,1,5,4000
2026-04-23T12:20:11.507070,465941.473546,5.180220,noisy,302,3.0200,100,1,5,4000
2026-04-23T12:20:11.527181,465941.493575,5.200249,noisy,200,2.0000,100,1,5,4000
2026-04-23T12:20:11.547468,465941.513614,5.220288,noisy,275,2.7500,100,1,5,4000
2026-04-23T12:20:11.567533,465941.533545,5.240219,noisy,244,2.4400,100,1,5,4000
2026-04-23T12:20:11.587672,465941.553695,5.260368,noisy,274,2.7400,100,1,5,4000
2026-04-23T12:20:11.607608,465941.573626,5.280300,noisy,243,2.4300,100,1,5,4000
2026-04-23T12:20:11.627609,465941.593633,5.300307,noisy,220,2.2000,100,1,5,4000
2026-04-23T12:20:11.647655,465941.613646,5.320320,noisy,265,2.6500,100,1,5,4000
2026-04-23T12:20:11.667654,465941.633644,5.340318,noisy,204,2.0400,100,1,5,4000
2026-04-23T12:20:11.687536,465941.653587,5.360261,noisy,332,3.3200,100,1,5,4000
2026-04-23T12:20:11.707568,465941.673636,5.380309,noisy,154,1.5400,100,1,5,4000
2026-04-23T12:20:11.727538,465941.693590,5.400264,noisy,206,2.0600,100,1,5,4000
2026-04-23T12:20:11.747648,465941.713654,5.420328,noisy,176,1.7600,100,1,5,4000
2026-04-23T12:20:11.767447,465941.733571,5.440245,noisy,231,2.3100,100,1,5,4000
2026-04-23T12:20:11.787008,465941.753513,5.460187,noisy,213,2.1300,100,1,5,4000
2026-04-23T12:20:11.807287,465941.773607,5.480281,noisy,280,2.8000,100,1,5,4000
2026-04-23T12:20:11.827405,465941.793564,5.500238,noisy,295,2.9500,100,1,5,4000
2026-04-23T12:20:11.847483,465941.813539,5.520213,noisy,154,1.5400,100,1,5,4000
2026-04-23T12:20:11.867556,465941.833631,5.540305,noisy,329,3.2900,100,1,5,4000
2026-04-23T12:20:11.887419,465941.853516,5.560190,noisy,295,2.9500,100,1,5,4000
2026-04-23T12:20:11.907399,465941.873522,5.580196,noisy,205,2.0500,100,1,5,4000
2026-04-23T12:20:11.927530,465941.893581,5.600255,noisy,127,1.2700,100,1,5,4000
2026-04-23T12:20:11.947450,465941.913528,5.620202,noisy,242,2.4200,100,1,5,4000
2026-04-23T12:20:11.967474,465941.933534,5.640208,noisy,264,2.6400,100,1,5,4000
2026-04-23T12:20:11.987552,465941.953626,5.660300,noisy,231,2.3100,100,1,5,4000
2026-04-23T12:20:12.007602,465941.973639,5.680313,noisy,200,2.0000,100,1,5,4000
2026-04-23T12:20:12.027578,465941.993606,5.700280,noisy,299,2.9900,100,1,5,4000
2026-04-23T12:20:12.047436,465942.013458,5.720132,noisy,143,1.4300,100,1,5,4000
2026-04-23T12:20:12.067443,465942.033570,5.740244,noisy,174,1.7400,100,1,5,4000
2026-04-23T12:20:12.087063,465942.053556,5.760230,noisy,163,1.6300,100,1,5,4000
2026-04-23T12:20:12.107112,465942.073539,5.780213,noisy,210,2.1000,100,1,5,4000
2026-04-23T12:20:12.127397,465942.093515,5.800189,noisy,242,2.4200,100,1,5,4000
2026-04-23T12:20:12.147562,465942.113629,5.820303,noisy,315,3.1500,100,1,5,4000
2026-04-23T12:20:12.167572,465942.133587,5.840261,noisy,276,2.7600,100,1,5,4000
2026-04-23T12:20:12.187534,465942.153592,5.860266,noisy,331,3.3100,100,1,5,4000
2026-04-23T12:20:12.207452,465942.173535,5.880209,noisy,232,2.3200,100,1,5,4000
